0.0094700717518993587917819354515814	0.011568308721288037346774935087979	0.011548291392194759766298695069509	0.01233010124060716916627455930211	0.011716155233300107330052242105012	0.011757775616630801798767613774999	0.011821198113822156336438773394093
-0.11140973316409429061391023196848	-3.8396837300101562817644662573002	0.079876377242982354864864191767992	8.1065734718459303564941365038976	-0.11446894229265003328777083879686	6.2289347896401059401227939815726	0.36973021767051633679201927407121
-0.0050377989967766998238851705593788	-0.0055705316019125841048298397595318	-0.0047237815837486490586072385156058	-0.0052973043415700847916238735990646	-0.0051550403342062794606603937097589	-0.0064899012439388632095260689425231	-0.0050410265315913591402385840467559
31.410877305728757136193962651305	31.410062852742221650714782299474	31.409881405058250436468370025977	31.411075261030021010810742154717	31.410430116467892958098673261702	31.41171800910566247466704226099	31.410786153227164163581619504839
0	0	0	0	0	0	0
-0.16992251742385602875096139996458	-7.6391378997048615673293170402758	0.12293207877106901437791464104521	12.181638795463902269489153695758	-0.13059717952535010443426699566771	12.480625946087101851844636257738	0.38420709886366460894535634906788
0	0	0	0	0	0	0
0	0	0	0	0	0	0
-0.87235846536782313265234733989928	-1.0668822940013029665351496078074	-1.0661972872638332265893268413492	-1.1440101721457236472190288623096	-1.1078708932485739069306873716414	-1.0837578979602402462489862955408	-1.115920527179820709307023207657
-0.43343590853767188786349606743897	5.7927452130622336667897798179183	-4.5685867073672445926035834418144	2.8106460918413191940601336682448	-4.0008883673208650577635125955567	1.6419666461141735336326519245631	3.6307285153607846694967520306818
0.31650353408163595103630427729513	0.32858196242025883293536026030779	0.3000472129770946905225059708755	0.33767131473658912321766933928302	0.33946408412734874193716905210749	0.42803997898870416172201203153236	0.32976956105349286563210853273631
-0.5494538560965148699111182395427	-0.56538309820681043049717118265107	-0.49733205189397988732480371254496	-0.48673823813207461874696946324548	-0.53200234898443032882653369597392	-0.49401695946322726760158161596337	-0.54756450123705247001737461687298
