2.3511417612633966726931600277339e-05	-0.00065889163773100178651126457296527	4.8844422911264965097953441933165e-07	-1.7643380114729394890238931351001e-06	0	-0.00099579498935406106537027159930631	0	0	-0.00032114160995857469072661816156256	-0.0011872975573207582549589700349202	-2.7056125938470714729347163518547e-05	8.4014793744701827811309502447301e-05	2.5728110303353353340450465625011e-05	-0.0021629066657463712555764523415291	7.9564435074343631777702193740021e-08	-2.3390664411296001708650757477947e-06	0	-0.0043181097310986578385882950215091	0	0	-0.00054245229580056754208061686739484	0.0013581909049953113342856791945223	6.6066168687077605895571069671846e-06	8.2343730547640171238063522274331e-05	2.6345647193724088018854101456157e-05	-0.00025681014700741470763861729054156	-5.9487319558827992136773935016869e-07	-2.4559147055704330088151451233491e-06	0	-0.00051781472323574420126013340137661	0	0	-0.00059516390444253530409013386304196	-0.00046475041442088876712801503998662	5.6738330368660574141732172437358e-05	0.00011880256034616136300539890324757	2.0514904059353949962105079229957e-05	-0.0016390364784844740127928153228254	-1.1019683635893658468839044484167e-06	1.6793454625931770825053362602985e-06	0	-0.00245465552395803584401212660282	0	0	-3.8543836281207173209088084897544e-05	0.00079146096471020355514469635238584	6.2816153995949824788425086552479e-05	-9.7492897956370726231765944103103e-05	2.6948595742986978683261578559893e-05	0.00036569920037304534145283785306901	-1.403684370038404741933414469901e-06	1.6700981598110470683536893723997e-06	0	0.00036576820242319060772981376139512	0	0	-0.00065099604380696438933606717824887	1.994914940747372891007320114265e-06	9.0114235952443535494771342797549e-05	-8.0316766556566535528900729890012e-05	2.9709405953410003326138622004038e-05	0.0024272157453014589316431237620009	-1.8455705942054565358087644608154e-06	-1.0795812612747983508444020797623e-06	0	0.0048621051752171535326185747294403	0	0	-0.0008940093442652126626626896133132	0.00048027009070978238540125526689906	0.00011734698714242164873343410302908	9.5196688777288650772090417007121e-05	2.7877879164217742263918303757819e-05	0.00080002047271500854961484572314134	-1.526404211539699045168067079864e-07	2.2225922819063629081641573354e-06	0	0.00079987126855460570409167564420727	0	0	-0.00073116333681450050401007256795083	-7.6617255049282381989400603217177e-05	1.4624629621512976181498845440476e-05	-0.00010588704101124363384216903183344
-0.00065889163773100178651126457296527	41.498337248161398349566297838464	0.0027739234801884430151042160161978	-0.00020694560686753798442114038458328	0	62.204764325791792600739427143708	0	0	0.06120016803236364572038397113829	-11.898851539689383471909422951285	-0.17717994255707641970687404864293	0.37498000084806637488554770243354	-0.0021629066657463712555764523415291	22.740357011587907010152775910683	0.005000868463521284182360382430943	0.0009004904923433370992139068711424	0	45.455859594507280974085006164387	0	0	0.20068705059973246385141010250663	-7.839066978171659094698497938225	-0.4872470764848333413254977131146	0.32452791188438506742031108842639	-0.00025681014700741487026894316336723	43.501883659581395136228820774704	0.0036566624213315856994910291177803	-0.00099741711731411264278690520512782	0	86.927812708993158707926340866834	0	0	0.0046848633949188606823144098711964	-18.238056445118409953920490806922	-0.22948409195817501271541516416619	0.72931329883607509678711267042672	-0.0016390364784844740127928153228254	14.885286526967391296238929498941	0.0049293236765155694703577360371582	-0.0088256385998797277220306867207	0	22.293727949564861035014473600313	0	0	0.11143238873991130610807687162378	-7.6059585147667752025313347985502	-0.25146902074067034593696234878735	0.57991945034799985414508682879386	0.00036569920037304561250338097444512	66.061992091639453406060056295246	0.0052279856817923986769813815556063	0.00010657203245428586329320713721458	0	66.055361757614321049913996830583	0	0	-0.023856720158290701389036669866073	-5.0101158737819977417871086800005	-0.32219987619152956614954064207268	0.25474356267514186580314117236412	0.0024272157453014589316431237620009	9.9468682603203362191379710566252	0.0019259243014393147806762041085449	-0.0075264705842681394604154476724034	0	19.851836240373589959062883281149	0	0	-0.24781279112431911504366155440948	-7.4201587911940878328209691972006	-0.14187009942760503422576334742189	0.53795764867006967691054342139978	0.00080002047271500854961484572314134	65.017244387691548013208375778049	0.0041529201116558790360389075146941	0.0021574088130704078582200455826978	0	65.008039690898442586330929771066	0	0	-0.040778887427844363877671440832273	-5.5799712221945014789525885134935	-0.26064037423850244801215580991993	0.15257794843291627717718483836506
4.8844422911264965097953441933165e-07	0.0027739234801884425814233470219961	2.3447022529189181442709627445353e-05	-8.6943556584764221641862917688837e-07	0	0.0041590299854453380290486563808372	0	0	-4.4506950596359322422802123897512e-05	-0.00062319846563691026070097578326568	-0.00082450898551651361206155099736748	6.6721625358942025850288171096025e-05	7.9564435074343697952151197982235e-08	0.0050008684635212850497221204193465	2.472242158930348777490064449136e-05	-8.5249309836818941370235457478249e-08	0	0.0099955857021454316141406692963756	0	0	8.4583330278226286899406413666291e-06	-0.0020242699472287498455025378518712	-0.0015182011114394701207369609008424	8.2152950684479092414123913012958e-05	-5.9487319558827992136773935016869e-07	0.0036566624213315856994910291177803	2.3804188141646943384496445950127e-05	-4.1703832883547995108788897233865e-07	0	0.0073075960593026135711514079673634	0	0	5.877814889628469799528684425205e-05	-0.0013736828846285153906542353396958	-0.0011968851685485711131701203058242	7.6827894128823391388903585319525e-05	-1.1019683635893658468839044484167e-06	0.0049293236765155703377194740255618	2.5238150095547215424028608676821e-05	-4.1705601465322013799048861404373e-06	0	0.0073792486180363518408209522192465	0	0	8.2400375432165618165732123845402e-05	-0.0030740225057040203651692600317347	-0.00073977482306788967716254523665498	0.00025312938570131837245219541543406	-1.4036843700384049536916512834761e-06	0.0052279856817923986769813815556063	2.3744184155192433007854069249021e-05	-1.0453032845475403324981764074941e-06	0	0.0052284523818620911791987815320226	0	0	0.00011619123457944275680520096472037	-0.00010754305035553008589900569891284	-0.000567333751898879473304915244114	6.9360778589096840638164587211634e-05	-1.8455705942054565358087644608154e-06	0.0019259243014393147806762041085449	2.3314346809015473163586434912631e-05	-2.5098949739493148996616420781658e-06	0	0.0038387809131454377065129079937833	0	0	0.00016272119257102306819941228699378	-0.0020400841150476616697728715621452	-0.00064662603946534556818154237944896	0.00014961901647325245487928080390105	-1.5264042115396987804702710628951e-07	0.0041529201116558790360389075146941	2.4138985487751840012127929613328e-05	-1.4041720378149771282635591140853e-06	0	0.0041518656152393414865420240289495	0	0	4.7081020297932272178527413064586e-07	-0.00048244411909823220301063440018652	-0.00062053792957996183228541742238349	8.346117152586041577216890985369e-05
-1.7643380114729394890238931351001e-06	-0.00020694560686753806573630332099611	-8.6943556584764221641862917688837e-07	2.1793166205920011719611439904298e-05	0	-0.00030145234673337726639952283136381	0	0	0.00016600219106486746004254506647868	0.0015304609474593097728778445798525	5.0684807077686411572702007699576e-05	-0.0001012138776826630059317915777406	-2.3390664411296005943815493749449e-06	0.0009004904923433370992139068711424	-8.5249309836818941370235457478249e-08	2.1478126432033021987137028085968e-05	0	0.0017978366839897718613278110311171	0	0	0.00022515157395407739372369948505082	-0.00054901626446148812585312803946636	-1.5518894153000769155041627112013e-05	-7.076396163692400768235879482404e-05	-2.4559147055704330088151451233491e-06	-0.00099741711731411242594647070802694	-4.1703832883547995108788897233865e-07	2.1729261684956793147620313089163e-05	0	-0.0019909774335957843884037377080176	0	0	0.00023746314527790836888289371930938	0.00066899635673090787797712142292994	2.1026515448095740460970545782082e-05	-0.00011099526043364402801572748957781	1.6793454625931775060218098874487e-06	-0.0088256385998797277220306867207	-4.1705601465322013799048861404373e-06	2.7642723791181161776143310193632e-05	0	-0.013217274049385871470541076178051	0	0	-0.00011089166890787171204039301963817	0.0044376497488780603656310930205109	0.00022370964218821346369478475502035	-0.00046452156976693813154877243931651	1.6700981598110470683536893723997e-06	0.00010657203245428574132046273259533	-1.0453032845475403324981764074941e-06	2.2044095562782663720331061130153e-05	0	0.00010726983659060655598542488586844	0	0	-0.00013710521982028447528917380893176	0.00016886930042272937620498329813756	5.4419247175504241638161612160118e-05	-0.00010635760830509901264315231195212	-1.0795812612747983508444020797623e-06	-0.0075264705842681394604154476724034	-2.5098949739493148996616420781658e-06	2.8289516855171732321542338306486e-05	0	-0.015019422545857735035168545323359	0	0	0.00013322159477171410216396474357481	0.0057255801995355366101891902985699	8.1242981664741850894931318727288e-05	-0.00053374530138124642256874929913124	2.2225922819063629081641573354e-06	0.0021574088130704078582200455826978	-1.4041720378149771282635591140853e-06	2.4408267584854001367236642217051e-05	0	0.0021572764217852821201637514292315	0	0	-0.0001725652045698191857942688232086	-0.0001306246632321302687980424384051	6.9915781109619677246430624606433e-05	-0.00021243847944643382236011575070478
0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0
-0.00099579498935406171589157509060897	62.204764325791792600739427143708	0.0041590299854453380290486563808372	-0.00030145234673337726639952283136381	0	93.243751205783468094523414038122	0	0	0.092510780042088874841610390831192	-17.734688973137156864368080277927	-0.26571873263591189173737916462414	0.56165114683776351522936920446227	-0.0043181097310986578385882950215091	45.455859594507280974085006164387	0.0099955857021454316141406692963756	0.0017978366839897712108065075398144	0	90.862185698418883816884772386402	0	0	0.40065516809480200555171336418425	-15.662693967424232255325478035957	-0.97415723632130091225178603053791	0.6488079413490041025269761121308	-0.00051781472323574474336121964412882	86.927812708993158707926340866834	0.0073075960593026135711514079673634	-0.0019909774335957843884037377080176	0	173.70402559376398698987031821162	0	0	0.0098017663023407461397873419173266	-36.433463756208119832535885507241	-0.45852834813832460403304480678344	1.4572489049523393855878339309129	-0.00245465552395803584401212660282	22.293727949564861035014473600313	0.0073792486180363518408209522192465	-0.013217274049385871470541076178051	0	33.389465476558946477325662272051	0	0	0.16690355678423030028056928131264	-11.385378084108925378359344904311	-0.37635871403902704246391408560157	0.86850735133331502524356437788811	0.00036576820242319098720057413132167	66.055361757614321049913996830583	0.0052284523818620911791987815320226	0.00010726983659060648822278910552441	0	66.048785980171288656492833979428	0	0	-0.023861521547980778928943479400004	-5.0059003463039939418877111165784	-0.32220442743157423626243485159648	0.25468270889480604246557504666271	0.0048621051752171526652568367410368	19.851836240373589959062883281149	0.0038387809131454377065129079937833	-0.015019422545857736769892021300166	0	39.620255060063016117055667564273	0	0	-0.4962238375000517232038532711158	-14.79467933650840016923666553339	-0.2828201599002333477272941308911	1.0735675896976690779638374806382	0.00079987126855460537883102389855594	65.008039690898442586330929771066	0.0041518656152393414865420240289495	0.0021572764217852829875254894176351	0	64.998888396233880371255509089679	0	0	-0.040763883663527365752710096558076	-5.5759744332698728541686250537168	-0.26057209239744921758230589148297	0.15254901827220787580152716600423
0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0
0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0	0	0	0	0	0	0	0	2.0000000000000001636061078280626e-05	0	0	0	0
-0.00032114160995857469072661816156256	0.06120016803236364572038397113829	-4.4506950596359322422802123897512e-05	0.00016600219106486746004254506647868	0	0.092510780042088916474973814274563	0	0	0.031787692151544581775635123221946	0.11369914694458330139958945892431	-0.0028623695924701142261070696548586	-0.0078944513246767787639779356823055	-0.00054245229580056754208061686739484	0.20068705059973246385141010250663	8.4583330278226354662042194010318e-06	0.00022515157395407739372369948505082	0	0.40065516809480200555171336418425	0	0	0.060144666127306047054279503072394	-0.12343257390128040129617659204087	-0.019728738877198941092938611063801	-0.0082271036071058772226605171340452	-0.0005951639044425354125103511115924	0.0046848633949188034364397026365623	5.877814889628469799528684425205e-05	0.00023746314527790836888289371930938	0	0.0098017663023407947120446692679252	0	0	0.063561317337579054109752974000003	0.058256781091502916891666785659254	-0.020314478701376436492465060723589	-0.011818343871614586312879247032015	-3.8543836281207173209088084897544e-05	0.11143238873991130610807687162378	8.2400375432165618165732123845402e-05	-0.00011089166890787171204039301963817	0	0.16690355678423030028056928131264	0	0	0.0084722496394641598482788680257727	-0.046516001549390291469610048125105	-0.01460226215226914994738116604367	0.0066955425745691991498698136808798	-0.00065099604380696438933606717824887	-0.0238567201582907326140592374486	0.00011619123457944271614761949651395	-0.00013710521982028447528917380893176	0	-0.023861521547980806684519095028918	0	0	0.070502700874388909979550987827679	0.00038678529422222720666676987200105	-0.011748363988091890808274087021346	0.0067215250063678540562439600591915	-0.0008940093442652126626626896133132	-0.24781279112431911504366155440948	0.00016272119257102306819941228699378	0.00013322159477171410216396474357481	0	-0.4962238375000517232038532711158	0	0	0.091391712385222548253871366341627	-0.027212964237635237085832784487138	-0.018524545037486649101676761119961	-0.010887132484220596664870051029084	-0.00073116333681450039558985531940039	-0.040778887427844391633247056461187	4.7081020297932060420290599489501e-07	-0.0001725652045698191857942688232086	0	-0.040763883663527351874922288743619	0	0	0.077108488371559549823253121303424	0.0072668230027068880447216336904148	-0.0049594937868384196544280229090873	0.0084390733309122178268379954602096
-0.0011872975573207582549589700349202	-11.898851539689383471909422951285	-0.00062319846563691026070097578326568	0.0015304609474593097728778445798525	0	-17.734688973137156864368080277927	0	0	0.11369914694458330139958945892431	21.009830947726513272755255457014	0.021680988532820789221888801989735	-0.18059350643656119084212718917115	0.0013581909049953113342856791945223	-7.8390669781716599828769176383503	-0.0020242699472287494118216688576695	-0.00054901626446148812585312803946636	0	-15.662693967424232255325478035957	0	0	-0.12343257390128040129617659204087	5.1102643647776426760742651822511	0.15668531673216576360907481557661	-0.10157534996806508176270256171847	-0.00046475041442088876712801503998662	-18.238056445118409953920490806922	-0.0013736828846285153906542353396958	0.00066899635673090787797712142292994	0	-36.433463756208126937963243108243	0	0	0.058256781091502909952772881752026	10.498016148442834705178938747849	0.098943800577834375986618908882519	-0.31718514239411416122393916339206	0.00079146096471020355514469635238584	-7.6059585147667752025313347985502	-0.0030740225057040203651692600317347	0.0044376497488780603656310930205109	0	-11.385378084108925378359344904311	0	0	-0.046516001549390284530716144217877	6.1319665324008987283832539105788	0.17254487786084071743175627489109	-0.29299395744260769980371605925029	1.994914940747372891007320114265e-06	-5.0101158737819977417871086800005	-0.00010754305035553009945153285498165	0.00016886930042272934909992898599995	0	-5.0059003463039939418877111165784	0	0	0.0003867852942222243335310127854143	1.9521142228866226187022903104662	0.0087841007131336593105608301357279	-0.027938148327138916104939170281796	0.00048027009070978276487201563682561	-7.4201587911940878328209691972006	-0.0020400841150476616697728715621452	0.0057255801995355357428274523101663	0	-14.79467933650840016923666553339	0	0	-0.027212964237635205860810216904611	8.2821534499159632503051398089156	0.12347388378111331941333617123746	-0.40744578295995514949368043744471	-7.6617255049282409094454915354788e-05	-5.5799712221945005907741688133683	-0.0004824441190982321488005257759113	-0.0001306246632321302687980424384051	0	-5.5759744332698710778117856534664	0	0	0.0072668230027068863099981577136077	1.8151271691290917775774005349376	0.029185915191602154056260687298163	-0.016006312915836005961178756251684
